Date,Open,High,Low,Close,Adj Close,Volume
2/26/1996,6.064444,6.222222,6.002222,6.078888,3.675997,4230000
2/27/1996,6.078888,6.144444,6.022222,6.06,3.664574,4432500
2/28/1996,6.06,6.218888,6,6.025555,3.643745,3217500
2/29/1996,6.025555,6,5.556666,5.645555,3.413954,8167500
3/1/1996,5.645555,5.8,5.603333,5.742222,3.472409,6880500
3/4/1996,5.742222,5.833333,5.688888,5.765555,3.486519,6084000
3/5/1996,5.765555,5.765555,5.765555,5.765555,3.486519,0
3/6/1996,5.765555,5.78,5.644444,5.758888,3.482488,3960000
3/7/1996,5.758888,5.822222,5.656666,5.686666,3.438815,4450500
3/8/1996,5.686666,5.622222,5.511111,5.603333,3.388421,5472000
3/11/1996,5.603333,5.574444,5.401111,5.45,3.295699,4653000
3/12/1996,5.45,5.444444,5.267777,5.292222,3.200288,4117500
3/13/1996,5.292222,5.733333,5.313333,5.712222,3.454268,8941500
3/14/1996,5.733333,5.866666,5.623333,5.674444,3.431423,12537000
3/15/1996,5.674444,5.711111,5.588888,5.606666,3.390436,13815000
3/18/1996,5.311111,5.373333,5.166666,5.214444,3.153254,17239500
3/19/1996,5.155555,5.311111,5.004444,5.088888,3.077329,15408000
3/20/1996,5.088888,5.088888,5.088888,5.088888,3.077329,0
3/21/1996,5.133333,5.344444,5.133333,5.232222,3.164004,10872000
3/22/1996,5.232222,5.2,4.8,4.935555,2.984605,21861000
3/25/1996,4.777777,4.777777,4.466666,4.602222,2.783035,55692000
3/26/1996,4.516666,4.866666,4.512222,4.751111,2.873069,34699500
3/27/1996,4.711111,4.872222,4.711111,4.817777,2.913384,26779500
3/28/1996,4.934444,5.088888,4.933333,5.07,3.065907,33025500
3/29/1996,5.088888,5.133333,4.913333,4.975555,3.008794,23152500
4/1/1996,4.974444,5.088888,4.974444,5.044444,3.050453,12132000
4/2/1996,5.044444,5.311111,5.033333,5.221111,3.157285,32967000
4/3/1996,5.221111,5.422222,5.181111,5.218888,3.155941,16245000
4/4/1996,5.156666,5.366666,5.112222,5.352222,3.236571,42660000
4/5/1996,5.352222,5.352222,5.352222,5.352222,3.236571,0
4/8/1996,5.453333,5.637777,5.4,5.6,3.386405,49014000
4/9/1996,5.6,5.833333,5.58,5.697777,3.445532,48334500
4/10/1996,5.627777,5.727777,5.467777,5.532222,3.345419,42376500
4/11/1996,5.444444,5.534444,5.406666,5.483333,3.315856,33498000
4/12/1996,5.467777,5.538888,5.446666,5.527777,3.342732,18441000
4/15/1996,5.527777,5.633333,5.511111,5.533333,3.346092,22684500
4/16/1996,5.533333,5.753333,5.532222,5.652222,3.417985,34299000
4/17/1996,5.82,5.964444,5.778888,5.931111,3.586634,33628500
4/18/1996,6.128888,6.222222,6.068888,6.115555,3.698169,37921500
4/19/1996,6.115555,6.197777,6.055555,6.083333,3.678686,26325000
4/22/1996,6.088888,6.106666,5.888888,5.933333,3.587978,35055000
4/23/1996,5.855555,6.076666,5.844444,6.026666,3.644417,34960500
4/24/1996,6.026666,6.288888,6.166666,6.26,3.785517,23674500
4/25/1996,6.266666,6.266666,5.911111,5.985555,3.619556,23670000
4/26/1996,6.044444,6.2,5.978888,6.083333,3.678686,20560500
4/29/1996,6.083333,6.144444,5.935555,6.114444,3.697499,17212500
4/30/1996,6.114444,6.122222,6,6.053333,3.660542,13378500
5/1/1996,6.053333,6.177777,6.077777,6.138888,3.712279,5935500
5/2/1996,6.138888,6.153333,6.005555,6.135555,3.710263,19174500
5/3/1996,6.113333,6.211111,6.058888,6.082222,3.678013,24403500
5/6/1996,5.988888,6,5.826666,5.841111,3.532209,20434500
5/7/1996,5.841111,5.911111,5.782222,5.863333,3.545647,9841500
5/8/1996,5.863333,5.994444,5.612222,5.937777,3.590664,28692000
5/9/1996,5.877777,5.952222,5.813333,5.837777,3.530193,14679000
5/10/1996,5.837777,5.908888,5.712222,5.871111,3.550351,20101500
5/13/1996,6,6.211111,5.956666,6.148888,3.718326,31594500
5/14/1996,6.133333,6.533333,6.116666,6.472222,3.913851,66078000
5/15/1996,6.444444,6.466666,6.173333,6.413333,3.878241,50305500
5/16/1996,6.466666,6.576666,6.388888,6.436666,3.89235,33187500
5/17/1996,6.436666,6.436666,6.313333,6.345555,3.837254,21501000
5/20/1996,6.177777,6.211111,6.002222,6.021111,3.641057,18441000
5/21/1996,5.955555,6.054444,5.856666,5.912222,3.575211,35910000
5/22/1996,5.997777,6.111111,5.997777,6.028888,3.645762,20898000
5/23/1996,6.066666,6.098888,5.95,5.98,3.616197,20889000
5/24/1996,6.022222,6.108888,6,6.062222,3.665918,21708000
5/27/1996,6.022222,6.041111,5.888888,5.904444,3.570509,22122000
5/28/1996,5.822222,5.951111,5.778888,5.888888,3.561101,26806500
5/29/1996,6.022222,6.233333,6.005555,6.152222,3.720344,19197000
5/30/1996,6.152222,6.216666,6.054444,6.075555,3.673981,16020000
5/31/1996,6.075555,6.111111,6.055555,6.092222,3.684061,6705000
6/3/1996,6.111111,6.31,6.111111,6.284444,3.800299,19215000
6/4/1996,6.311111,6.365555,6.133333,6.172222,3.732437,16807500
6/5/1996,6.188888,6.198888,6.088888,6.17,3.731094,11344500
6/6/1996,6.277777,6.411111,6.266666,6.357777,3.844646,29074500
6/7/1996,6.312222,6.544444,6.312222,6.523333,3.944758,73305000
6/10/1996,6.572222,6.572222,6.456666,6.513333,3.938711,34047000
6/11/1996,6.461111,6.75,6.461111,6.654444,4.024045,60835500
6/12/1996,6.766666,6.908888,6.755555,6.836666,4.134236,59859000
6/13/1996,6.816666,6.983333,6.816666,6.962222,4.210162,95800500
6/14/1996,6.987777,7.294444,6.987777,7.266666,4.394263,179604000
6/17/1996,7.216666,7.266666,6.866666,6.915555,4.181942,179815500
6/18/1996,6.844444,7,6.296666,6.801111,4.112736,246838500
6/19/1996,6.644444,6.666666,6.404444,6.454444,3.903101,159619500
6/20/1996,6.368888,6.761111,6.368888,6.688888,4.044874,157018500
6/21/1996,6.622222,6.922222,6.622222,6.82,4.124158,279954000
6/24/1996,6.888888,7.2,6.888888,7.153333,4.32573,326632500
6/25/1996,7.222222,7.333333,7.028888,7.098888,4.292805,424192500
6/26/1996,7.088888,7.122222,6.938888,6.973333,4.216882,202864500
6/27/1996,6.933333,7.066666,6.866666,7.026666,4.249132,227979000
6/28/1996,7.066666,7.105555,6.942222,6.97,4.214866,131152500
7/1/1996,6.913333,6.944444,6.757777,6.804444,4.11475,181584000
7/2/1996,6.8,6.861111,6.674444,6.717777,4.062342,190984500
7/3/1996,6.733333,6.733333,6.555555,6.643333,4.017326,213259500
7/4/1996,6.588888,6.732222,6.491111,6.627777,4.007918,204102000
7/5/1996,6.705555,6.877777,6.678888,6.813333,4.120126,301122000
7/8/1996,6.887777,7.222222,6.766666,6.811111,4.152644,129073500
7/9/1996,6.76,6.808888,6.446666,6.695555,4.082192,126684000
7/10/1996,6.888888,6.911111,6.735555,6.863333,4.184483,190098000
7/11/1996,6.884444,7.066666,6.884444,6.997777,4.266452,267327000
7/12/1996,6.977777,7.055555,6.933333,6.97,4.249516,194985000
7/15/1996,6.935555,7,6.878888,6.973333,4.251549,162396000
7/16/1996,7,7.02,6.855555,6.892222,4.202096,131220000
7/17/1996,6.938888,7.022222,6.901111,6.966666,4.247484,144319500
7/18/1996,6.994444,7.122222,6.975555,7.037777,4.29084,183604500
7/19/1996,7.065555,7.1,6.944444,6.984444,4.258323,85104000
7/22/1996,6.91,7.108888,6.824444,6.967777,4.248161,110304000
7/23/1996,7.016666,7.055555,6.911111,6.942222,4.23258,127287000
7/24/1996,6.927777,6.966666,6.73,6.852222,4.177708,208746000
7/25/1996,6.833333,6.91,6.822222,6.838888,4.169578,81180000
7/26/1996,6.875555,6.878888,6.717777,6.773333,4.12961,144027000
7/29/1996,6.788888,6.827777,6.508888,6.537777,3.985996,254844000
7/30/1996,6.491111,6.491111,6.207777,6.327777,3.857962,371394000
7/31/1996,6.377777,6.788888,6.272222,6.72,4.097095,507483000
8/1/1996,6.838888,7.016666,6.733333,6.775555,4.130966,509188500
8/2/1996,6.755555,6.855555,6.602222,6.763333,4.123515,444348000
8/5/1996,6.833333,6.933333,6.802222,6.832222,4.165515,304956000
8/6/1996,6.833333,7,6.636666,6.802222,4.147223,377064000
8/7/1996,6.755555,6.812222,6.714444,6.785555,4.137063,91381500
8/8/1996,6.817777,6.817777,6.623333,6.653333,4.056449,93406500
8/9/1996,6.644444,6.731111,6.583333,6.705555,4.088288,126238500
8/12/1996,6.748888,6.84,6.716666,6.776666,4.131643,141907500
8/13/1996,6.756666,6.911111,6.75,6.855555,4.179741,129604500
8/14/1996,6.792222,6.805555,6.722222,6.751111,4.116062,75834000
8/15/1996,6.751111,6.751111,6.751111,6.751111,4.116062,0
8/16/1996,6.738888,6.785555,6.631111,6.665555,4.063901,118971000
8/19/1996,6.6,6.6,6.278888,6.307777,3.845768,209794500
8/20/1996,6.277777,6.438888,6.272222,6.345555,3.868801,139149000
8/21/1996,6.4,6.455555,6.361111,6.424444,3.916897,86971500
8/22/1996,6.456666,6.488888,6.305555,6.325555,3.856606,87988500
8/23/1996,6.291111,6.415555,6.272222,6.388888,3.89522,70429500
8/26/1996,6.421111,6.421111,6.242222,6.258888,3.815961,99459000
8/27/1996,6.25,6.411111,6.162222,6.322222,3.854575,200808000
8/28/1996,6.377777,6.438888,6.311111,6.387777,3.894543,71779500
8/29/1996,6.4,6.505555,6.373333,6.412222,3.909446,111357000
8/30/1996,6.411111,6.453333,6.374444,6.44,3.926384,60952500
9/2/1996,6.477777,6.661111,6.45,6.594444,4.020544,143572500
9/3/1996,6.665555,6.707777,6.511111,6.616666,4.034093,179784000
9/4/1996,6.511111,6.577777,6.473333,6.558888,3.998867,79492500
9/5/1996,6.594444,6.648888,6.555555,6.634444,4.044932,69291000
9/6/1996,6.642222,6.722222,6.582222,6.673333,4.068643,142956000
9/9/1996,6.671111,6.671111,6.567777,6.583333,4.013771,116122500
9/10/1996,6.577777,6.588888,6.5,6.562222,4.000899,112117500
9/11/1996,6.55,6.577777,6.366666,6.382222,3.891156,128731500
9/12/1996,6.397777,6.413333,6.312222,6.386666,3.893865,120370500
9/13/1996,6.422222,6.444444,6.334444,6.35,3.87151,83268000
9/16/1996,6.333333,6.338888,6.206666,6.236666,3.802413,148135500
9/17/1996,6.224444,6.593333,6.222222,6.425555,3.917575,101574000
9/18/1996,6.488888,6.752222,6.372222,6.682222,4.074061,157909500
9/19/1996,6.666666,6.72,6.478888,6.507777,3.967705,196929000
9/20/1996,6.511111,6.607777,6.49,6.538888,3.986673,96763500
9/23/1996,6.511111,6.555555,6.478888,6.526666,3.979221,77872500
9/24/1996,6.554444,6.744444,6.553333,6.682222,4.074061,247869000
9/25/1996,6.71,6.786666,6.626666,6.653333,4.056449,155137500
9/26/1996,6.666666,6.666666,6.544444,6.598888,4.023254,113598000
9/27/1996,6.6,6.681111,6.523333,6.608888,4.029352,187092000
9/30/1996,6.622222,6.753333,6.6,6.732222,4.104546,164398500
10/1/1996,6.754444,7.188888,6.712222,6.805555,4.149257,240903000
10/2/1996,6.805555,6.805555,6.805555,6.805555,4.149257,0
10/3/1996,6.8,6.966666,6.777777,6.937777,4.22987,303381000
10/4/1996,6.955555,7.01,6.766666,6.855555,4.179741,334696500
10/7/1996,6.834444,6.844444,6.56,6.736666,4.107256,346864500
10/8/1996,6.712222,7.133333,6.656666,7.036666,4.29016,441364500
10/9/1996,6.911111,6.988888,6.833333,6.903333,4.208871,195336000
10/10/1996,6.907777,7.2,6.891111,7.17,4.371454,325944000
10/11/1996,7.22,7.315555,7.166666,7.211111,4.396519,342256500
10/14/1996,7.173333,7.173333,7.022222,7.09,4.322679,193725000
10/15/1996,7.064444,7.263333,6.78,7.077777,4.315227,381001500
10/16/1996,6.917777,7.311111,6.862222,6.905555,4.210226,262372500
10/17/1996,6.878888,6.878888,6.646666,6.767777,4.126223,347332500
10/18/1996,6.788888,6.821111,6.7,6.726666,4.101159,193662000
10/21/1996,6.726666,6.726666,6.726666,6.726666,4.101159,0
10/22/1996,6.755555,6.933333,6.734444,6.825555,4.16145,220347000
10/23/1996,6.977777,7.153333,6.977777,7.106666,4.33284,156865500
10/24/1996,7.155555,7.176666,6.873333,6.922222,4.220387,152622000
10/25/1996,6.892222,6.997777,6.878888,6.971111,4.250193,83529000
10/28/1996,7.033333,7.133333,7.011111,7.044444,4.294904,128443500
10/29/1996,7.044444,7.311111,7.016666,7.182222,4.378905,214974000
10/30/1996,7.182222,7.182222,7.182222,7.182222,4.378905,0
10/31/1996,6.834444,6.834444,6.466666,6.691111,4.079482,385960500
11/1/1996,6.651111,6.811111,6.613333,6.676666,4.070674,358177500
11/4/1996,6.605555,6.605555,6.411111,6.461111,3.939253,290061000
11/5/1996,6.423333,6.518888,6.008888,6.105555,3.722475,452736000
11/6/1996,5.888888,5.894444,5.678888,5.678888,3.462343,219811500
11/7/1996,5.341111,5.566666,5.29,5.515555,3.362761,437089500
11/8/1996,5.57,5.727777,5.545555,5.701111,3.475891,291564000
11/11/1996,5.622222,6.02,5.556666,5.746666,3.503666,288495000
11/12/1996,5.746666,5.746666,5.746666,5.746666,3.503666,0
11/13/1996,5.753333,6.022222,5.692222,5.976666,3.643894,355684500
11/14/1996,5.965555,6.018888,5.801111,5.835555,3.557862,359842500
11/15/1996,5.833333,5.922222,5.744444,5.892222,3.592409,280755000
11/18/1996,5.911111,6.305555,5.81,6.293333,3.836961,583254000
11/19/1996,6.3,6.666666,6.204444,6.352222,3.872865,574497000
11/20/1996,6.27,6.31,6.014444,6.038888,3.681829,459504000
11/21/1996,6.067777,6.196666,6.018888,6.105555,3.722475,475204500
11/22/1996,6.087777,6.151111,6.055555,6.091111,3.713669,313681500
11/25/1996,6.072222,6.222222,5.827777,6.087777,3.711637,411858000
11/26/1996,6.222222,6.511111,6.111111,6.358888,3.87693,556713000
11/27/1996,6.114444,6.131111,5.958888,6.057777,3.693345,239976000
11/28/1996,6.071111,6.157777,6.066666,6.106666,3.723152,165361500
11/29/1996,6.111111,6.187777,6.1,6.112222,3.726541,115047000
12/2/1996,6.122222,6.288888,6.111111,6.185555,3.771251,166797000
12/3/1996,6.177777,6.226666,5.911111,6.035555,3.679798,264496500
12/4/1996,5.83,5.866666,5.657777,5.835555,3.557862,214218000
12/5/1996,5.801111,6,5.756666,5.956666,3.6317,217219500
12/6/1996,6,6.12,5.798888,6.054444,3.691315,236835000
12/9/1996,6.1,6.197777,6.063333,6.121111,3.73196,201159000
12/10/1996,6.108888,6.444444,6,6.085555,3.710283,255582000
12/11/1996,6.131111,6.375555,6.045555,6.343333,3.867446,231367500
12/12/1996,6.374444,6.416666,6.253333,6.274444,3.825445,249822000
12/13/1996,6.254444,6.254444,6.138888,6.208888,3.785475,274554000
12/16/1996,6.193333,6.333333,6.181111,6.313333,3.849155,219213000
12/17/1996,6.321111,6.443333,6.1,6.285555,3.832219,228690000
12/18/1996,6.177777,6.39,6.177777,6.325555,3.856606,238410000
12/19/1996,6.314444,6.361111,6.262222,6.336666,3.863381,120307500
12/20/1996,6.375555,6.613333,6.365555,6.577777,4.010384,323748000
12/23/1996,6.622222,6.766666,6.585555,6.737777,4.107933,314752500
12/24/1996,6.761111,7.2,6.712222,6.893333,4.202774,346612500
12/25/1996,6.893333,6.893333,6.893333,6.893333,4.202774,0
12/26/1996,6.955555,7.376666,6.954444,7.373333,4.495423,266548500
12/27/1996,7.373333,7.373333,7.373333,7.373333,4.495423,0
12/30/1996,7.373333,7.373333,7.373333,7.373333,4.495423,0
12/31/1996,7.577777,7.662222,7.288888,7.402222,4.513037,420943500
1/1/1997,7.488888,7.722222,7.488888,7.654444,4.666812,199728000
1/2/1997,7.677777,7.7,7.502222,7.538888,4.59636,228190500
1/3/1997,7.511111,7.554444,7.415555,7.514444,4.581456,189981000
1/6/1997,7.466666,7.511111,7.186666,7.235555,4.411421,230337000
1/7/1997,7.2,7.274444,6.977777,7.127777,4.345711,270684000
1/8/1997,7.288888,7.436666,7.134444,7.182222,4.378905,251383500
1/9/1997,7.155555,7.308888,7.134444,7.258888,4.425648,252481500
1/10/1997,7.378888,7.754444,7.362222,7.685555,4.685782,623070000
1/13/1997,7.744444,8.083333,7.633333,7.986666,4.869364,517153500
1/14/1997,8.111111,8.546666,8.111111,8.51,5.188435,658503000
1/15/1997,8.644444,9.106666,8.644444,9.106666,5.552212,310860000
1/16/1997,9.355555,9.744444,8.47,8.688888,5.2975,582808500
1/17/1997,8.333333,8.976666,8.222222,8.781111,5.353726,653031000
1/20/1997,8.977777,9.126666,8.716666,8.805555,5.36863,618597000
1/21/1997,8.733333,9.016666,8.491111,8.655555,5.277176,526873500
1/22/1997,8.955555,9.173333,8.888888,8.994444,5.483793,430974000
1/23/1997,8.994444,8.994444,8.994444,8.994444,5.483793,0
1/24/1997,8.931111,8.997777,8.577777,8.682222,5.293437,462991500
1/27/1997,8.688888,9,8.606666,8.835555,5.38692,498951000
1/28/1997,8.954444,8.988888,8.733333,8.867777,5.406566,354667500
1/29/1997,9.333333,9.488888,8.99,9.16,5.584731,472545000
1/30/1997,9.077777,9.133333,8.823333,8.954444,5.459405,349051500
1/31/1997,8.8,8.844444,8.557777,8.624444,5.25821,362205000
2/3/1997,8.422222,8.573333,8.288888,8.342222,5.086142,306904500
2/4/1997,8.354444,8.593333,8.333333,8.514444,5.191144,281259000
2/5/1997,8.698888,8.776666,8.457777,8.502222,5.183692,246564000
2/6/1997,8.477777,8.587777,8.3,8.496666,5.180305,363424500
2/7/1997,8.511111,8.91,8.411111,8.852222,5.397082,445225500
2/10/1997,8.953333,9.087777,8.724444,8.923333,5.440437,554422500
2/11/1997,8.882222,9.11,8.834444,9.032222,5.506826,355293000
2/12/1997,9,9.477777,8.977777,9.355555,5.703958,660496500
2/13/1997,9.277777,9.422222,9.267777,9.36,5.706667,365836500
2/14/1997,9.356666,9.442222,9.332222,9.38,5.718861,294583500
2/17/1997,9.555555,9.598888,9.306666,9.386666,5.722926,398740500
2/18/1997,9.411111,9.411111,9.044444,9.1,5.54815,518652000
2/19/1997,9.177777,9.33,9.097777,9.307777,5.674829,465813000
2/20/1997,9.244444,9.322222,9.184444,9.252222,5.640957,275224500
2/21/1997,9.2,9.233333,9.09,9.138888,5.571859,269014500
2/24/1997,9.088888,9.108888,8.694444,8.773333,5.348985,436711500
2/25/1997,8.748888,8.9,8.488888,8.623333,5.257532,397480500
2/26/1997,8.577777,8.662222,8.385555,8.598888,5.242629,438646500
2/27/1997,8.688888,8.8,8.578888,8.768888,5.346275,331038000
2/28/1997,9.511111,9.671111,9.248888,9.472222,5.775088,144148500
3/3/1997,9.824444,9.933333,9.605555,9.647777,5.882121,337882500
3/4/1997,9.647777,10.215555,9.557777,10.07,6.139546,569682000
3/5/1997,10.4,10.511111,9.923333,10.108888,6.163256,517167000
3/6/1997,9.977777,10.087777,9.891111,10.003333,6.098898,329967000
3/7/1997,10.003333,10.003333,10.003333,10.003333,6.098898,0
3/10/1997,9.831111,9.866666,9.511111,9.563333,5.830636,357646500
3/11/1997,9.488888,9.746666,9.155555,9.33,5.688377,440041500
3/12/1997,9.601111,9.773333,9.502222,9.67,5.895671,451084500
3/13/1997,9.723333,9.723333,9.413333,9.445555,5.758831,306225000
3/14/1997,9.377777,9.666666,9.322222,9.594444,5.849605,424129500
3/17/1997,9.6,9.643333,9.49,9.528888,5.809635,276655500
3/18/1997,9.5,9.614444,9.294444,9.376666,5.716829,310761000
3/19/1997,9.555555,9.577777,9.066666,9.148888,5.577954,285975000
3/20/1997,9.094444,9.282222,9.008888,9.173333,5.592861,412114500
3/21/1997,9.244444,9.487777,9.228888,9.421111,5.743925,430803000
3/24/1997,9.421111,9.421111,9.421111,9.421111,5.743925,0
3/25/1997,9.506666,9.528888,9.28,9.337777,5.693119,299259000
3/26/1997,9.418888,9.442222,9.141111,9.18,5.596925,263079000
3/27/1997,9.133333,9.264444,9.077777,9.235555,5.630794,240205500
3/28/1997,9.235555,9.235555,9.235555,9.235555,5.630794,0
3/31/1997,8.59,8.59,8.312222,8.312222,5.067851,2344500
4/1/1997,7.488888,8.222222,7.481111,8.117777,4.949301,341541000
4/2/1997,8.294444,8.4,8.17,8.318888,5.071915,233689500
4/3/1997,8.35,8.472222,8.278888,8.438888,5.145077,239539500
4/4/1997,8.333333,8.361111,8.282222,8.328888,5.078012,144292500
4/7/1997,8.244444,8.275555,7.888888,8.036666,4.899849,201717000
4/8/1997,8.036666,8.036666,8.036666,8.036666,4.899849,0
4/9/1997,8.335555,8.6,8.335555,8.597777,5.24195,262431000
4/10/1997,8.531111,8.596666,8.178888,8.458888,5.157271,604341000
4/11/1997,8.325555,8.777777,8.266666,8.742222,5.330017,611014500
4/14/1997,8.742222,8.742222,8.742222,8.742222,5.330017,0
4/15/1997,8.888888,9.222222,8.888888,9.157777,5.583375,538470000
4/16/1997,9.157777,9.157777,9.157777,9.157777,5.583375,0
4/17/1997,9.195555,9.266666,9.088888,9.242222,5.634861,291825000
4/18/1997,9.242222,9.242222,9.242222,9.242222,5.634861,0
4/21/1997,9.355555,9.494444,9.277777,9.418888,5.742571,293818500
4/22/1997,9.456666,9.471111,9.133333,9.217777,5.619957,290317500
4/23/1997,9.244444,9.355555,9.235555,9.27,5.651796,126499500
4/24/1997,9.222222,9.325555,9.101111,9.135555,5.569828,193167000
4/25/1997,9.111111,9.287777,9.088888,9.25,5.639603,261198000
4/28/1997,9.205555,9.254444,9.157777,9.175555,5.594214,175171500
4/29/1997,9.144444,9.236666,9.022222,9.066666,5.527825,268690500
4/30/1997,9.377777,9.422222,9.24,9.255555,5.642989,187362000
5/1/1997,9.255555,9.255555,9.255555,9.255555,5.642989,0
5/2/1997,9.155555,9.22,9.077777,9.103333,5.550181,169294500
5/5/1997,8.997777,9.072222,8.867777,8.908888,5.431631,260712000
5/6/1997,8.916666,9.143333,8.896666,9.084444,5.538665,305685000
5/7/1997,9.155555,9.166666,9.053333,9.071111,5.530537,204444000
5/8/1997,9.077777,9.115555,9.028888,9.092222,5.543409,122404500
5/9/1997,9.094444,9.111111,8.993333,9.036666,5.509535,206901000
5/12/1997,9.022222,9.053333,8.856666,8.881111,5.414696,177570000
5/13/1997,8.888888,8.988888,8.783333,8.875555,5.411308,248422500
5/14/1997,8.888888,9.112222,8.777777,9.037777,5.510213,292558500
5/15/1997,9.066666,9.51,9.023333,9.42,5.743249,645385500
5/16/1997,9.416666,9.777777,9.4,9.746666,5.942412,631872000
5/19/1997,9.978888,10.133333,9.833333,9.991111,6.091446,638262000
5/20/1997,10.04,10.108888,9.711111,9.932222,6.055544,580360500
5/21/1997,9.575555,9.575555,9.257777,9.304444,5.672797,482571000
5/22/1997,9.357777,9.474444,9.308888,9.393333,5.726992,407785500
5/23/1997,9.4,9.511111,9.336666,9.43,5.749347,324022500
5/26/1997,9.422222,9.532222,9.411111,9.484444,5.782539,210564000
5/27/1997,9.523333,9.777777,9.488888,9.598888,5.852314,382392000
5/28/1997,9.644444,9.644444,9.456666,9.478888,5.779151,208881000
5/29/1997,9.453333,9.583333,9.445555,9.562222,5.82996,193135500
5/30/1997,9.587777,9.905555,9.54,9.87,6.017609,398686500
6/2/1997,9.931111,10.561111,9.931111,10.526666,6.417968,562473000
6/3/1997,10.741111,11.11,10.661111,10.745555,6.551423,643725000
6/4/1997,10.672222,10.775555,10.513333,10.621111,6.47555,377059500
6/5/1997,10.666666,10.832222,10.624444,10.757777,6.558876,303691500
6/6/1997,10.811111,10.911111,10.688888,10.734444,6.544646,315967500
6/9/1997,10.822222,10.883333,10.733333,10.786666,6.576487,269311500
6/10/1997,10.804444,10.886666,10.744444,10.813333,6.592747,250173000
6/11/1997,10.831111,11.166666,10.778888,11.025555,6.722135,403218000
6/12/1997,11.022222,11.543333,10.982222,11.433333,6.97075,458815500
6/13/1997,11.615555,12.066666,11.615555,11.87,7.236981,619974000
6/16/1997,11.577777,11.597777,11.04,11.04,6.730942,403645500
6/17/1997,10.654444,11.086666,10.267777,10.875555,6.630681,576063000
6/18/1997,11.34,11.466666,10.985555,11.154444,6.800716,385906500
6/19/1997,11.055555,11.355555,11.004444,11.281111,6.877943,286357500
6/20/1997,11.333333,11.553333,11.15,11.221111,6.841364,271926000
6/23/1997,11.2,11.222222,10.935555,11.032222,6.726199,253647000
6/24/1997,11.055555,11.222222,10.288888,11.042222,6.732297,256018500
6/25/1997,11.111111,11.193333,10.89,10.952222,6.677423,185202000
6/26/1997,11.022222,11.644444,10.98,11.377777,6.936879,529420500
6/27/1997,11.466666,11.814444,11.446666,11.752222,7.165175,458518500
6/30/1997,11.775555,12.311111,11.664444,12.233333,7.4585,525321000
7/1/1997,12.535555,12.575555,11.933333,12.097777,7.375854,474372000
7/2/1997,12.733333,12.733333,12.49,12.527777,7.638019,233527500
7/3/1997,12.444444,12.605555,12.4,12.504444,7.623794,228654000
7/4/1997,12.521111,12.566666,12.401111,12.435555,7.581794,178159500
7/7/1997,12.411111,12.57,12.294444,12.32,7.511341,246064500
7/8/1997,12.277777,12.375555,12.192222,12.331111,7.518114,236020500
7/9/1997,12.4,12.418888,12.113333,12.192222,7.433437,250141500
7/10/1997,12.244444,12.244444,12.066666,12.118888,7.388724,220617000
7/11/1997,12.091111,12.175555,12.045555,12.091111,7.37179,138199500
7/14/1997,11.6,11.6,11.245555,11.245555,6.856265,452097000
7/15/1997,11.38,11.511111,11.133333,11.431111,6.969398,370467000
7/16/1997,11.55,11.55,11.161111,11.217777,6.839329,356800500
7/17/1997,11.177777,11.397777,10.993333,11.342222,6.915202,447273000
7/18/1997,11.342222,11.342222,11.342222,11.342222,6.915202,0
7/21/1997,11.177777,11.323333,11.095555,11.226666,6.844749,281758500
7/22/1997,11.221111,11.325555,11.2,11.302222,6.890816,140355000
7/23/1997,11.322222,11.46,11.29,11.415555,6.95991,202653000
7/24/1997,11.443333,11.588888,11.348888,11.418888,6.961946,295443000
7/25/1997,11.322222,11.366666,11.133333,11.184444,6.819008,311184000
7/28/1997,10.955555,11,10.553333,10.616666,6.472837,594589500
7/29/1997,10.533333,10.8,10.524444,10.761111,6.560906,371583000
7/30/1997,10.755555,10.776666,10.448888,10.492222,6.396969,402034500
7/31/1997,10.666666,11.226666,10.613333,11.226666,6.844749,764199000
8/1/1997,11.511111,12.013333,11.4,11.994444,7.312853,1034419500
8/4/1997,12.221111,12.321111,12.005555,12.142222,7.416693,572121000
8/5/1997,12.133333,12.902222,12.112222,12.854444,7.851729,721602000
8/6/1997,12.9,12.903333,12.854444,12.903333,7.881591,31486500
8/7/1997,12.8,12.977777,12.667777,12.791111,7.813044,293895000
8/8/1997,12.714444,12.898888,12.714444,12.81,7.824583,162900000
8/11/1997,12.866666,13.175555,12.807777,12.892222,7.874807,354685500
8/12/1997,12.888888,12.996666,12.451111,12.628888,7.713956,290241000
8/13/1997,12.777777,12.842222,12.667777,12.71,7.763502,146929500
8/14/1997,12.742222,12.8,12.694444,12.762222,7.7954,150385500
8/15/1997,12.762222,12.762222,12.762222,12.762222,7.7954,0
8/18/1997,12.733333,12.742222,11.971111,12.036666,7.352216,417676500
8/19/1997,12.045555,12.248888,11.848888,11.917777,7.279597,462465000
8/20/1997,12,12.166666,11.855555,12.116666,7.401083,298377000
8/21/1997,12.148888,12.276666,11.85,11.891111,7.26331,265869000
8/22/1997,11.951111,11.951111,11.6,11.636666,7.107889,306099000
8/25/1997,11.577777,12.063333,11.205555,11.708888,7.152005,838642500
8/26/1997,11.678888,11.922222,11.525555,11.638888,7.109247,405049500
8/27/1997,12.175555,12.177777,11.844444,11.895555,7.266024,451471500
8/28/1997,11.811111,11.841111,11.245555,11.311111,6.909034,617661000
